"","entrez_id","symbol","n_exons","length","source","Symbol"
"102724111","102724111","LOC102724111",9,492,"IGIS","LOC102724111"
"102724112","102724112","LOC102724112",11,3249,"IGIS","LOC102724112"
"102724113","102724113","LOC102724113",6,362,"IGIS","LOC102724113"
"102724114","102724114","LOC102724114",3,50,"IGIS","LOC102724114"
"102724115","102724115","LOC102724115",6,4578,"IGIS","LOC102724115"
"102724117","102724117","LOC102724117",9,4447,"IGIS","LOC102724117"
"102724118","102724118","LOC102724118",6,392,"IGIS","LOC102724118"
"102724119","102724119","LOC102724119",3,586,"IGIS","LOC102724119"
"102724120","102724120","LOC102724120",9,830,"IGIS","LOC102724120"
"102724121","102724121","LOC102724121",3,867,"IGIS","LOC102724121"
"102724122","102724122","LOC102724122",9,1647,"IGIS","LOC102724122"
"102724123","102724123","LOC102724123",4,966,"IGIS","LOC102724123"
"102724124","102724124","LOC102724124",6,3720,"IGIS","LOC102724124"
"102724125","102724125","LOC102724125",16,1400,"IGIS","LOC102724125"
"102724126","102724126","",3,548,"IGIS",""
"102724127","102724127","LOC102724127",2,1485,"IGIS","LOC102724127"
"102724128","102724128","LOC102724128",4,1339,"IGIS","LOC102724128"
"102724129","102724129","LOC102724129",4,8726,"IGIS","LOC102724129"
"102724130","102724130","LOC102724130",3,630,"IGIS","LOC102724130"
"102724131","102724131","",9,445,"IGIS",""
"102724132","102724132","LOC102724132",7,7038,"IGIS","LOC102724132"
"102724133","102724133","LOC102724133",6,927,"IGIS","LOC102724133"
"102724134","102724134","LOC102724134",3,145,"IGIS","LOC102724134"
"102724135","102724135","LOC102724135",28,14167,"IGIS","LOC102724135"
"102724136","102724136","LOC102724136",3,49,"IGIS","LOC102724136"
"102724137","102724137","LOC102724137",3,49,"IGIS","LOC102724137"
"102724138","102724138","LOC102724138",3,804,"IGIS","LOC102724138"
"102724139","102724139","LOC102724139",9,489,"IGIS","LOC102724139"
"102724140","102724140","LOC102724140",9,537,"IGIS","LOC102724140"
"102724141","102724141","LOC102724141",14,6153,"IGIS","LOC102724141"
"102724142","102724142","LOC102724142",9,462,"IGIS","LOC102724142"
"102724143","102724143","LOC102724143",6,1923,"IGIS","LOC102724143"
"102724144","102724144","LOC102724144",4,5018,"IGIS","LOC102724144"
"102724145","102724145","LOC102724145",9,414,"IGIS","LOC102724145"
"102724146","102724146","LOC102724146",6,465,"IGIS","LOC102724146"
"102724147","102724147","LOC102724147",5,1105,"IGIS","LOC102724147"
"102724148","102724148","LOC102724148",4,682,"IGIS","LOC102724148"
"102724149","102724149","LOC102724149",15,3080,"IGIS","LOC102724149"
"102724150","102724150","LOC102724150",8,537,"IGIS","LOC102724150"
"102724151","102724151","LOC102724151",1,2430,"IGIS","LOC102724151"
"102724152","102724152","LOC102724152",6,1368,"IGIS","LOC102724152"
"102724153","102724153","LOC102724153",6,3857,"IGIS","LOC102724153"
"102724154","102724154","LOC102724154",9,1167,"IGIS","LOC102724154"
"102724155","102724155","LOC102724155",6,2508,"IGIS","LOC102724155"
"102724156","102724156","LOC102724156",24,4293,"IGIS","LOC102724156"
"102724157","102724157","LOC102724157",9,3482,"IGIS","LOC102724157"
"102724158","102724158","LOC102724158",9,648,"IGIS","LOC102724158"
"102724159","102724159","LOC102724159",21,3297,"IGIS","LOC102724159"
"102724160","102724160","LOC102724160",6,226,"IGIS","LOC102724160"
"102724161","102724161","LOC102724161",4,86,"IGIS","LOC102724161"
"102724162","102724162","LOC102724162",9,885,"IGIS","LOC102724162"
"102724163","102724163","LOC102724163",12,7072,"IGIS","LOC102724163"
"102724164","102724164","LOC102724164",7,4802,"IGIS","LOC102724164"
"102724165","102724165","LOC102724165",16,570,"IGIS","LOC102724165"
"102724166","102724166","LOC102724166",3,49,"IGIS","LOC102724166"
"102724167","102724167","PABPC5-AS1",7,634,"IGIS","PABPC5-AS1"
"102724168","102724168","LOC102724168",9,6741,"IGIS","LOC102724168"
"102724169","102724169","LOC102724169",5,1167,"IGIS","LOC102724169"
"102724170","102724170","LOC102724170",2,859,"IGIS","LOC102724170"
"102724171","102724171","LOC102724171",10,1242,"IGIS","LOC102724171"
"102724172","102724172","LOC102724172",4,578,"IGIS","LOC102724172"
"102724173","102724173","LOC102724173",6,846,"IGIS","LOC102724173"
"102724174","102724174","LOC102724174",7,260,"IGIS","LOC102724174"
"102724175","102724175","LOC102724175",12,3690,"IGIS","LOC102724175"
"102724176","102724176","LOC102724176",6,1197,"IGIS","LOC102724176"
"102724177","102724177","LOC102724177",4,1598,"IGIS","LOC102724177"
"102724180","102724180","LOC102724180",6,192,"IGIS","LOC102724180"
"102724182","102724182","LOC102724182",3,71,"IGIS","LOC102724182"
"102724183","102724183","LOC102724183",15,2103,"IGIS","LOC102724183"
"102724184","102724184","LOC102724184",3,501,"IGIS","LOC102724184"
"102724185","102724185","LOC102724185",9,297,"IGIS","LOC102724185"
"102724186","102724186","LOC102724186",3,47,"IGIS","LOC102724186"
"102724187","102724187","LOC102724187",10,2033,"IGIS","LOC102724187"
"102724188","102724188","LOC102724188",7,903,"IGIS","LOC102724188"
"102724189","102724189","",9,651,"IGIS",""
"102724190","102724190","LOC102724190",12,4931,"IGIS","LOC102724190"
"102724192","102724192","LOC102724192",6,3192,"IGIS","LOC102724192"
"102724193","102724193","LOC102724193",9,3444,"IGIS","LOC102724193"
"102724194","102724194","LOC102724194",9,1225,"IGIS","LOC102724194"
"102724195","102724195","LOC102724195",2,1969,"IGIS","LOC102724195"
"102724196","102724196","LOC102724196",6,5679,"IGIS","LOC102724196"
"102724197","102724197","LOC102724197",42,8233,"IGIS","LOC102724197"
"102724199","102724199","LOC102724199",3,87,"IGIS","LOC102724199"
"102724200","102724200","LOC102724200",5,3772,"IGIS","LOC102724200"
"102724201","102724201","LOC102724201",12,2288,"IGIS","LOC102724201"
"102724202","102724202","LOC102724202",9,471,"IGIS","LOC102724202"
"102724203","102724203","LOC102724203",3,70,"IGIS","LOC102724203"
"102724204","102724204","LOC102724204",4,79,"IGIS","LOC102724204"
"102724205","102724205","LOC102724205",6,624,"IGIS","LOC102724205"
"102724206","102724206","LOC102724206",6,1617,"IGIS","LOC102724206"
"102724207","102724207","LOC102724207",6,274,"IGIS","LOC102724207"
"102724208","102724208","LOC102724208",6,996,"IGIS","LOC102724208"
"102724209","102724209","LOC102724209",6,2160,"IGIS","LOC102724209"
"102724210","102724210","LOC102724210",9,612,"IGIS","LOC102724210"
"102724211","102724211","LOC102724211",7,1028,"IGIS","LOC102724211"
"102724212","102724212","LOC102724212",6,262,"IGIS","LOC102724212"
"102724213","102724213","LOC102724213",6,934,"IGIS","LOC102724213"
"102724214","102724214","LOC102724214",9,2583,"IGIS","LOC102724214"
"102724215","102724215","LOC102724215",5,1321,"IGIS","LOC102724215"
"102724216","102724216","LOC102724216",9,831,"IGIS","LOC102724216"
"102724217","102724217","LOC102724217",20,5588,"IGIS","LOC102724217"
"102724218","102724218","LOC102724218",6,272,"IGIS","LOC102724218"
"102724219","102724219","LOC102724219",9,3241,"IGIS","LOC102724219"
"102724220","102724220","LOC102724220",6,2382,"IGIS","LOC102724220"
"102724222","102724222","LOC102724222",9,810,"IGIS","LOC102724222"
"102724224","102724224","LOC102724224",8,1554,"IGIS","LOC102724224"
"102724225","102724225","LOC102724225",4,2786,"IGIS","LOC102724225"
"102724226","102724226","LOC102724226",3,98,"IGIS","LOC102724226"
"102724227","102724227","LOC102724227",9,348,"IGIS","LOC102724227"
"102724228","102724228","",9,1440,"IGIS",""
"102724229","102724229","LOC102724229",2,1123,"IGIS","LOC102724229"
"102724230","102724230","LOC102724230",4,1020,"IGIS","LOC102724230"
"102724231","102724231","LOC102724231",11,3710,"IGIS","LOC102724231"
"102724232","102724232","LOC102724232",3,894,"IGIS","LOC102724232"
"102724233","102724233","LOC102724233",9,2118,"IGIS","LOC102724233"
"102724234","102724234","LOC102724234",16,789,"IGIS","LOC102724234"
"102724235","102724235","LOC102724235",2,2568,"IGIS","LOC102724235"
"102724237","102724237","LOC102724237",6,1760,"IGIS","LOC102724237"
"102724238","102724238","LOC102724238",4,1933,"IGIS","LOC102724238"
"102724239","102724239","LOC102724239",3,311,"IGIS","LOC102724239"
"102724240","102724240","LOC102724240",4,1197,"IGIS","LOC102724240"
"102724241","102724241","LOC102724241",3,50,"IGIS","LOC102724241"
"102724242","102724242","LOC102724242",9,273,"IGIS","LOC102724242"
"102724243","102724243","LOC102724243",6,1622,"IGIS","LOC102724243"
"102724244","102724244","LOC102724244",6,1868,"IGIS","LOC102724244"
"102724245","102724245","LOC102724245",12,1408,"IGIS","LOC102724245"
"102724246","102724246","LOC102724246",9,1195,"IGIS","LOC102724246"
"102724247","102724247","LOC102724247",9,303,"IGIS","LOC102724247"
"102724248","102724248","LOC102724248",16,5304,"IGIS","LOC102724248"
"102724249","102724249","LOC102724249",4,885,"IGIS","LOC102724249"
"102724250","102724250","LOC102724250",52,10222,"IGIS","LOC102724250"
"102724251","102724251","LOC102724251",2,84,"IGIS","LOC102724251"
"102724252","102724252","LOC102724252",11,6012,"IGIS","LOC102724252"
"102724253","102724253","LOC102724253",9,930,"IGIS","LOC102724253"
"102724254","102724254","LOC102724254",3,301,"IGIS","LOC102724254"
"102724255","102724255","LOC102724255",4,1772,"IGIS","LOC102724255"
"102724256","102724256","LOC102724256",12,1308,"IGIS","LOC102724256"
"102724257","102724257","LOC102724257",4,734,"IGIS","LOC102724257"
"102724258","102724258","LOC102724258",2,662,"IGIS","LOC102724258"
"102724259","102724259","LOC102724259",6,2259,"IGIS","LOC102724259"
"102724260","102724260","LOC102724260",3,48,"IGIS","LOC102724260"
"102724261","102724261","LOC102724261",9,657,"IGIS","LOC102724261"
"102724262","102724262","LOC102724262",19,10945,"IGIS","LOC102724262"
"102724263","102724263","LOC102724263",3,897,"IGIS","LOC102724263"
"102724264","102724264","LOC102724264",6,1293,"IGIS","LOC102724264"
"102724265","102724265","LOC102724265",4,1050,"IGIS","LOC102724265"
"102724266","102724266","LOC102724266",3,80,"IGIS","LOC102724266"
"102724267","102724267","LOC102724267",3,52,"IGIS","LOC102724267"
"102724268","102724268","LOC102724268",3,48,"IGIS","LOC102724268"
"102724270","102724270","LOC102724270",3,305,"IGIS","LOC102724270"
"102724271","102724271","LOC102724271",16,1086,"IGIS","LOC102724271"
"102724272","102724272","LOC102724272",3,744,"IGIS","LOC102724272"
"102724273","102724273","LOC102724273",36,12138,"IGIS","LOC102724273"
"102724274","102724274","LOC102724274",6,2340,"IGIS","LOC102724274"
"102724275","102724275","LOC102724275",2,984,"IGIS","LOC102724275"
"102724276","102724276","LOC102724276",5,602,"IGIS","LOC102724276"
"102724277","102724277","LOC102724277",3,50,"IGIS","LOC102724277"
"102724278","102724278","LOC102724278",7,99,"IGIS","LOC102724278"
"102724279","102724279","LOC102724279",9,1032,"IGIS","LOC102724279"
"102724280","102724280","LOC102724280",16,2023,"IGIS","LOC102724280"
"102724281","102724281","LOC102724281",17,16292,"IGIS","LOC102724281"
"102724282","102724282","LOC102724282",6,468,"IGIS","LOC102724282"
"102724283","102724283","LOC102724283",9,1047,"IGIS","LOC102724283"
"102724284","102724284","LOC102724284",5,129,"IGIS","LOC102724284"
"102724285","102724285","LOC102724285",4,567,"IGIS","LOC102724285"
"102724286","102724286","LOC102724286",3,9060,"IGIS","LOC102724286"
"102724287","102724287","LOC102724287",13,302,"IGIS","LOC102724287"
"102724288","102724288","LOC102724288",16,942,"IGIS","LOC102724288"
"102724289","102724289","LOC102724289",9,1640,"IGIS","LOC102724289"
"102724290","102724290","LOC102724290",21,1769,"IGIS","LOC102724290"
"102724292","102724292","LOC102724292",3,1139,"IGIS","LOC102724292"
"102724293","102724293","LOC102724293",9,666,"IGIS","LOC102724293"
"102724294","102724294","LOC102724294",9,258,"IGIS","LOC102724294"
"102724295","102724295","LOC102724295",3,628,"IGIS","LOC102724295"
"102724296","102724296","LOC102724296",6,1148,"IGIS","LOC102724296"
"102724297","102724297","LOC102724297",13,1986,"IGIS","LOC102724297"
"102724298","102724298","LOC102724298",12,933,"IGIS","LOC102724298"
"102724299","102724299","LOC102724299",3,446,"IGIS","LOC102724299"
"102724300","102724300","LOC102724300",18,4950,"IGIS","LOC102724300"
"102724301","102724301","LOC102724301",11,1354,"IGIS","LOC102724301"
"102724302","102724302","LOC102724302",6,284,"IGIS","LOC102724302"
"102724304","102724304","LOC102724304",3,50,"IGIS","LOC102724304"
"102724305","102724305","LOC102724305",9,1512,"IGIS","LOC102724305"
"102724306","102724306","LOC102724306",9,2382,"IGIS","LOC102724306"
"102724307","102724307","LOC102724307",6,1623,"IGIS","LOC102724307"
"102724308","102724308","LOC102724308",2,68,"IGIS","LOC102724308"
"102724309","102724309","LOC102724309",9,1398,"IGIS","LOC102724309"
"102724311","102724311","LOC102724311",3,296,"IGIS","LOC102724311"
"102724312","102724312","LOC102724312",15,7627,"IGIS","LOC102724312"
"102724313","102724313","LOC102724313",5,230,"IGIS","LOC102724313"
"102724314","102724314","LOC102724314",11,10559,"IGIS","LOC102724314"
"102724315","102724315","LOC102724315",6,749,"IGIS","LOC102724315"
"102724316","102724316","SVIL-AS1",33,20051,"IGIS","SVIL-AS1"
"102724317","102724317","LOC102724317",12,561,"IGIS","LOC102724317"
"102724318","102724318","LOC102724318",5,316,"IGIS","LOC102724318"
"102724319","102724319","LOC102724319",6,1268,"IGIS","LOC102724319"
"102724321","102724321","LOC102724321",6,860,"IGIS","LOC102724321"
"102724322","102724322","LOC102724322",17,3274,"IGIS","LOC102724322"
"102724323","102724323","LOC102724323",6,940,"IGIS","LOC102724323"
"102724324","102724324","LOC102724324",5,266,"IGIS","LOC102724324"
"102724325","102724325","LOC102724325",3,70,"IGIS","LOC102724325"
"102724326","102724326","LOC102724326",9,723,"IGIS","LOC102724326"
"102724327","102724327","LOC102724327",6,546,"IGIS","LOC102724327"
"102724328","102724328","LOC102724328",9,3012,"IGIS","LOC102724328"
"102724329","102724329","LOC102724329",24,3645,"IGIS","LOC102724329"
"102724330","102724330","LOC102724330",2,912,"IGIS","LOC102724330"
"102724331","102724331","LOC102724331",9,762,"IGIS","LOC102724331"
"102724332","102724332","LOC102724332",3,75,"IGIS","LOC102724332"
"102724333","102724333","LOC102724333",4,576,"IGIS","LOC102724333"
"102724334","102724334","LOC102724334",2,896,"IGIS","LOC102724334"
"102724335","102724335","LOC102724335",2,1821,"IGIS","LOC102724335"
"102724336","102724336","LOC102724336",4,685,"IGIS","LOC102724336"
"102724337","102724337","LOC102724337",9,300,"IGIS","LOC102724337"
"102724338","102724338","LOC102724338",7,315,"IGIS","LOC102724338"
"102724339","102724339","LOC102724339",9,1269,"IGIS","LOC102724339"
"102724340","102724340","LOC102724340",9,528,"IGIS","LOC102724340"
"102724341","102724341","NEURL1-AS1",10,1655,"IGIS","NEURL1-AS1"
"102724342","102724342","LOC102724342",6,5466,"IGIS","LOC102724342"
"102724343","102724343","LOC102724343",6,2505,"IGIS","LOC102724343"
"102724344","102724344","LOC102724344",16,2781,"IGIS","LOC102724344"
"102724345","102724345","LOC102724345",5,1431,"IGIS","LOC102724345"
"102724346","102724346","LOC102724346",3,47,"IGIS","LOC102724346"
"102724347","102724347","LOC102724347",3,75,"IGIS","LOC102724347"
"102724348","102724348","LOC102724348",4,2759,"IGIS","LOC102724348"
"102724349","102724349","FSIP2-AS1",12,1578,"IGIS","FSIP2-AS1"
"102724350","102724350","LOC102724350",9,1256,"IGIS","LOC102724350"
"102724351","102724351","LOC102724351",17,2373,"IGIS","LOC102724351"
"102724352","102724352","LOC102724352",6,1605,"IGIS","LOC102724352"
"102724353","102724353","LOC102724353",9,507,"IGIS","LOC102724353"
"102724354","102724354","LOC102724354",6,916,"IGIS","LOC102724354"
"102724355","102724355","LOC102724355",9,291,"IGIS","LOC102724355"
"102724356","102724356","LOC102724356",2,2101,"IGIS","LOC102724356"
"102724357","102724357","LOC102724357",6,1275,"IGIS","LOC102724357"
"102724358","102724358","LOC102724358",9,1008,"IGIS","LOC102724358"
"102724359","102724359","LOC102724359",9,933,"IGIS","LOC102724359"
"102724360","102724360","LOC102724360",6,1605,"IGIS","LOC102724360"
"102724361","102724361","LOC102724361",9,699,"IGIS","LOC102724361"
"102724362","102724362","LOC102724362",9,646,"IGIS","LOC102724362"
"102724363","102724363","LOC102724363",19,2825,"IGIS","LOC102724363"
"102724364","102724364","LOC102724364",8,7454,"IGIS","LOC102724364"
"102724366","102724366","LOC102724366",6,738,"IGIS","LOC102724366"
"102724367","102724367","LOC102724367",7,101,"IGIS","LOC102724367"
"102724368","102724368","CELSR3-AS1",20,2106,"IGIS","CELSR3-AS1"
"102724369","102724369","LOC102724369",6,2090,"IGIS","LOC102724369"
"102724370","102724370","LOC102724370",4,982,"IGIS","LOC102724370"
"102724371","102724371","LOC102724371",3,7083,"IGIS","LOC102724371"
"102724372","102724372","LOC102724372",8,1376,"IGIS","LOC102724372"
"102724373","102724373","LOC102724373",9,423,"IGIS","LOC102724373"
"102724374","102724374","LOC102724374",1,1284,"IGIS","LOC102724374"
"102724375","102724375","LOC102724375",3,49,"IGIS","LOC102724375"
"102724376","102724376","LOC102724376",2,734,"IGIS","LOC102724376"
"102724377","102724377","LOC102724377",4,312,"IGIS","LOC102724377"
"102724378","102724378","LOC102724378",18,2457,"IGIS","LOC102724378"
"102724379","102724379","LOC102724379",9,363,"IGIS","LOC102724379"
"102724380","102724380","LOC102724380",9,675,"IGIS","LOC102724380"
"102724381","102724381","LOC102724381",3,53,"IGIS","LOC102724381"
"102724382","102724382","LOC102724382",9,1746,"IGIS","LOC102724382"
"102724383","102724383","LOC102724383",6,2049,"IGIS","LOC102724383"
"102724384","102724384","LOC102724384",4,1342,"IGIS","LOC102724384"
"102724385","102724385","LOC102724385",4,1950,"IGIS","LOC102724385"
"102724386","102724386","LINC01393",7,1378,"IGIS","LINC01393"
"102724387","102724387","LOC102724387",11,8868,"IGIS","LOC102724387"
"102724389","102724389","LOC102724389",9,699,"IGIS","LOC102724389"
"102724391","102724391","LOC102724391",10,6625,"IGIS","LOC102724391"
